Temps (s),Angle (rad)
10.454208,-0.0942477796
10.4624,-0.091106187
10.470592,-0.0848230016
10.47776,-0.081681409
10.485952,-0.0785398163
10.494144,-0.0753982237
10.502336,-0.0691150384
10.510528,-0.0659734457
10.517696,-0.0628318531
10.525888,-0.0565486678
10.53408,-0.0534070751
10.542272,-0.0471238898
10.550464,-0.0439822972
10.558656,-0.0408407045
10.565824,-0.0345575192
10.574016,-0.0314159265
10.582208,-0.0282743339
10.5904,-0.0219911486
10.598592,-0.0188495559
10.606784,-0.0125663706
10.613952,-0.00942477796
10.622144,-0.00628318531
10.630336,-0
10.638528,0.00314159265
10.64672,0.00942477796
10.654912,0.0125663706
10.66208,0.0157079633
10.670272,0.0219911486
10.678464,0.0251327412
10.686656,0.0282743339
10.694848,0.0345575192
10.70304,0.0376991118
10.710208,0.0408407045
10.7184,0.0439822972
10.726592,0.0502654825
10.734784,0.0534070751
10.742976,0.0565486678
10.750144,0.0596902604
10.758336,0.0659734457
10.766528,0.0691150384
10.77472,0.072256631
10.782912,0.0753982237
10.79008,0.0785398163
10.798272,0.081681409
10.806464,0.0848230016
10.814656,0.0879645943
10.822848,0.091106187
10.830016,0.0942477796
10.838208,0.0973893723
10.8464,0.100530965
10.854592,0.103672558
10.862784,0.10681415
10.870976,0.109955743
10.878144,0.113097336
10.886336,0.116238928
10.894528,0.119380521
10.903744,0.122522113
10.915008,0.125663706
10.926272,0.128805299
10.93856,0.131946891
10.952896,0.135088484
10.967232,0.138230077
10.982592,0.141371669
11.002048,0.144513262
11.028672,0.147654855
11.075776,0.150796447
11.121856,0.147654855
11.16384,0.144513262
11.190464,0.141371669
11.20992,0.138230077
11.226304,0.135088484
11.242688,0.131946891
11.257024,0.128805299
11.269312,0.125663706
11.2816,0.122522113
11.293888,0.119380521
11.305152,0.116238928
11.316416,0.113097336
11.325632,0.109955743
11.335872,0.10681415
11.346112,0.103672558
11.355328,0.100530965
11.364544,0.0973893723
11.37376,0.0942477796
11.381952,0.091106187
11.391168,0.0879645943
11.39936,0.0848230016
11.407552,0.081681409
11.415744,0.0785398163
11.423936,0.0753982237
11.432128,0.072256631
11.439296,0.0691150384
11.447488,0.0659734457
11.45568,0.0628318531
11.462848,0.0596902604
11.47104,0.0565486678
11.478208,0.0534070751
11.4864,0.0502654825
11.494592,0.0471238898
11.502784,0.0439822972
11.510976,0.0408407045
11.518144,0.0376991118
11.526336,0.0345575192
11.534528,0.0314159265
11.54272,0.0282743339
11.550912,0.0251327412
11.559104,0.0219911486
11.566272,0.0188495559
11.574464,0.0125663706
11.582656,0.00942477796
11.590848,0.00628318531
11.59904,0.00314159265
11.606208,-0
11.6144,-0.00314159265
11.622592,-0.00628318531
11.630784,-0.00942477796
11.638976,-0.0125663706
11.647168,-0.0157079633
11.654336,-0.0188495559
11.662528,-0.0219911486
11.67072,-0.0251327412
11.678912,-0.0282743339
11.687104,-0.0314159265
11.694272,-0.0345575192
11.702464,-0.0376991118
11.710656,-0.0408407045
11.718848,-0.0439822972
11.72704,-0.0471238898
11.735232,-0.0502654825
11.7424,-0.0534070751
11.750592,-0.0565486678
11.758784,-0.0596902604
11.766976,-0.0628318531
11.775168,-0.0659734457
11.78336,-0.0691150384
11.792576,-0.072256631
11.802816,-0.0753982237
11.813056,-0.0785398163
11.82432,-0.081681409
11.835584,-0.0848230016
11.846848,-0.0879645943
11.859136,-0.091106187
11.872448,-0.0942477796
11.886784,-0.0973893723
11.90112,-0.100530965
11.917504,-0.103672558
11.935936,-0.10681415
11.95744,-0.109955743
11.986112,-0.113097336
12.032192,-0.116238928
12.098752,-0.113097336
12.142784,-0.109955743
12.171456,-0.10681415
12.19296,-0.103672558
12.21344,-0.100530965
12.229824,-0.0973893723
12.246208,-0.0942477796
12.261568,-0.091106187
12.275904,-0.0879645943
12.288192,-0.0848230016
12.30048,-0.081681409
12.313792,-0.0785398163
12.32608,-0.0753982237
12.337344,-0.072256631
12.348608,-0.0691150384
12.359872,-0.0659734457
12.370112,-0.0628318531
12.380352,-0.0596902604
12.390592,-0.0565486678
12.400832,-0.0534070751
12.411072,-0.0502654825
12.421312,-0.0471238898
12.431552,-0.0439822972
12.440768,-0.0408407045
12.451008,-0.0376991118
12.460224,-0.0345575192
12.46944,-0.0314159265
12.478656,-0.0282743339
12.487872,-0.0251327412
12.497088,-0.0219911486
12.507328,-0.0188495559
12.516544,-0.0157079633
12.52576,-0.0125663706
12.534976,-0.00942477796
12.544192,-0.00628318531
12.554432,-0.00314159265
12.563648,-0
12.572864,0.00314159265
12.58208,0.00628318531
12.591296,0.00942477796
12.601536,0.0125663706
12.610752,0.0157079633
12.620992,0.0188495559
12.630208,0.0219911486
12.641472,0.0251327412
12.650688,0.0282743339
12.660928,0.0314159265
12.672192,0.0345575192
12.682432,0.0376991118
12.692672,0.0408407045
12.703936,0.0439822972
12.7152,0.0471238898
12.727488,0.0502654825
12.738752,0.0534070751
12.75104,0.0565486678
12.764352,0.0596902604
12.777664,0.0628318531
12.790976,0.0659734457
12.806336,0.0691150384
12.821696,0.072256631
12.839104,0.0753982237
12.856512,0.0785398163
12.876992,0.081681409
12.89952,0.0848230016
12.929216,0.0879645943
12.969152,0.091106187
13.095104,0.0879645943
13.134016,0.0848230016
13.163712,0.081681409
13.189312,0.0785398163
13.210816,0.0753982237
13.229248,0.072256631
13.24768,0.0691150384
13.265088,0.0659734457
13.281472,0.0628318531
13.296832,0.0596902604
13.312192,0.0565486678
13.326528,0.0534070751
13.33984,0.0502654825
13.353152,0.0471238898
13.367488,0.0439822972
13.3808,0.0408407045
13.393088,0.0376991118
13.4064,0.0345575192
13.418688,0.0314159265
13.432,0.0282743339
13.444288,0.0251327412
13.455552,0.0219911486
13.46784,0.0188495559
13.481152,0.0157079633
13.49344,0.0125663706
13.504704,0.00942477796
13.516992,0.00628318531
13.530304,0.00314159265
13.541568,-0
13.553856,-0.00314159265
13.566144,-0.00628318531
13.579456,-0.00942477796
13.592768,-0.0125663706
13.605056,-0.0157079633
13.618368,-0.0188495559
13.63168,-0.0219911486
13.644992,-0.0251327412
13.659328,-0.0282743339
13.673664,-0.0314159265
13.689024,-0.0345575192
13.704384,-0.0376991118
13.719744,-0.0408407045
13.736128,-0.0439822972
13.753536,-0.0471238898
13.771968,-0.0502654825
13.792448,-0.0534070751
13.814976,-0.0565486678
13.839552,-0.0596902604
13.869248,-0.0628318531
13.907136,-0.0659734457
14.096576,-0.0628318531
14.134464,-0.0596902604
14.166208,-0.0565486678
14.192832,-0.0534070751
14.216384,-0.0502654825
14.237888,-0.0471238898
14.259392,-0.0439822972
14.278848,-0.0408407045
14.298304,-0.0376991118
14.315712,-0.0345575192
14.33312,-0.0314159265
14.351552,-0.0282743339
14.367936,-0.0251327412
14.38432,-0.0219911486
14.400704,-0.0188495559
14.417088,-0.0157079633
14.434496,-0.0125663706
14.449856,-0.00942477796
14.46624,-0.00628318531
14.482624,-0.00314159265
14.499008,-0
14.514368,0.00314159265
14.530752,0.00628318531
14.54816,0.00942477796
14.565568,0.0125663706
14.581952,0.0157079633
14.59936,0.0188495559
14.618816,0.0219911486
14.638272,0.0251327412
14.657728,0.0282743339
14.678208,0.0314159265
14.699712,0.0345575192
14.724288,0.0376991118
14.749888,0.0408407045
14.77856,0.0439822972
14.812352,0.0471238898
14.858432,0.0502654825
