Temps (s),Angle (rad)
10.27269,-0.254469005
10.280882,-0.251327412
10.289074,-0.245044227
10.297266,-0.241902634
10.304434,-0.235619449
10.312626,-0.229336264
10.320818,-0.226194671
10.32901,-0.219911486
10.337202,-0.2136283
10.345394,-0.207345115
10.352562,-0.20106193
10.360754,-0.194778745
10.368946,-0.191637152
10.377138,-0.182212374
10.38533,-0.175929189
10.392498,-0.169646003
10.40069,-0.163362818
10.408882,-0.157079633
10.417074,-0.150796447
10.425266,-0.144513262
10.432434,-0.138230077
10.440626,-0.128805299
10.448818,-0.122522113
10.45701,-0.116238928
10.465202,-0.10681415
10.47237,-0.100530965
10.480562,-0.0942477796
10.488754,-0.0848230016
10.496946,-0.0785398163
10.505138,-0.072256631
10.512306,-0.0628318531
10.520498,-0.0565486678
10.52869,-0.0502654825
10.536882,-0.0408407045
10.545074,-0.0345575192
10.552242,-0.0251327412
10.560434,-0.0188495559
10.568626,-0.00942477796
10.576818,-0.00314159265
10.58501,0.00314159265
10.592178,0.0125663706
10.60037,0.0188495559
10.608562,0.0251327412
10.616754,0.0345575192
10.624946,0.0408407045
10.633138,0.0502654825
10.640306,0.0565486678
10.648498,0.0628318531
10.65669,0.0691150384
10.664882,0.0785398163
10.673074,0.0848230016
10.680242,0.091106187
10.688434,0.0973893723
10.696626,0.10681415
10.704818,0.113097336
10.71301,0.119380521
10.720178,0.125663706
10.72837,0.131946891
10.736562,0.138230077
10.744754,0.144513262
10.752946,0.150796447
10.761138,0.157079633
10.768306,0.163362818
10.776498,0.169646003
10.78469,0.172787596
10.792882,0.179070781
10.801074,0.185353967
10.808242,0.188495559
10.816434,0.194778745
10.824626,0.20106193
10.832818,0.204203522
10.84101,0.210486708
10.849202,0.2136283
10.85637,0.216769893
10.864562,0.223053078
10.872754,0.226194671
10.880946,0.229336264
10.889138,0.232477856
10.896306,0.235619449
10.904498,0.241902634
10.91269,0.245044227
10.920882,0.24818582
10.930098,0.251327412
10.939314,0.254469005
10.950578,0.257610598
10.962866,0.26075219
10.977202,0.263893783
10.99461,0.267035376
11.026354,0.270176968
11.068338,0.267035376
11.098034,0.263893783
11.115442,0.26075219
11.130802,0.257610598
11.14309,0.254469005
11.154354,0.251327412
11.164594,0.24818582
11.17381,0.245044227
11.183026,0.241902634
11.191218,0.238761042
11.19941,0.235619449
11.206578,0.232477856
11.21477,0.229336264
11.220914,0.226194671
11.228082,0.223053078
11.234226,0.219911486
11.241394,0.216769893
11.248562,0.2136283
11.256754,0.210486708
11.264946,0.207345115
11.273138,0.20106193
11.280306,0.197920337
11.288498,0.191637152
11.29669,0.188495559
11.304882,0.182212374
11.313074,0.179070781
11.320242,0.172787596
11.328434,0.166504411
11.336626,0.163362818
11.344818,0.157079633
11.35301,0.150796447
11.360178,0.144513262
11.36837,0.141371669
11.376562,0.135088484
11.384754,0.128805299
11.392946,0.122522113
11.400114,0.116238928
11.408306,0.109955743
11.416498,0.103672558
11.42469,0.0973893723
11.432882,0.091106187
11.44005,0.0848230016
11.448242,0.0785398163
11.456434,0.072256631
11.464626,0.0659734457
11.472818,0.0596902604
11.48101,0.0534070751
11.488178,0.0471238898
11.49637,0.0408407045
11.504562,0.0345575192
11.512754,0.0282743339
11.520946,0.0219911486
11.529138,0.0157079633
11.536306,0.00942477796
11.544498,0.00314159265
11.55269,-0.00314159265
11.560882,-0.00942477796
11.569074,-0.0157079633
11.577266,-0.0219911486
11.584434,-0.0282743339
11.592626,-0.0345575192
11.600818,-0.0408407045
11.60901,-0.0471238898
11.617202,-0.0534070751
11.62437,-0.0596902604
11.632562,-0.0659734457
11.640754,-0.072256631
11.648946,-0.0785398163
11.657138,-0.0848230016
11.664306,-0.091106187
11.672498,-0.0942477796
11.68069,-0.100530965
11.688882,-0.10681415
11.697074,-0.113097336
11.705266,-0.116238928
11.712434,-0.122522113
11.720626,-0.128805299
11.728818,-0.131946891
11.73701,-0.138230077
11.744178,-0.141371669
11.75237,-0.147654855
11.760562,-0.150796447
11.768754,-0.157079633
11.776946,-0.160221225
11.785138,-0.166504411
11.792306,-0.169646003
11.800498,-0.172787596
11.80869,-0.175929189
11.816882,-0.182212374
11.825074,-0.185353967
11.832242,-0.188495559
11.840434,-0.191637152
11.848626,-0.194778745
11.856818,-0.197920337
11.86501,-0.20106193
11.873202,-0.204203522
11.88037,-0.207345115
11.889586,-0.210486708
11.899826,-0.2136283
11.912114,-0.216769893
11.925426,-0.219911486
11.94181,-0.223053078
11.963314,-0.226194671
12.063666,-0.223053078
12.08517,-0.219911486
12.101554,-0.216769893
12.11589,-0.2136283
12.127154,-0.210486708
12.138418,-0.207345115
12.148658,-0.204203522
12.158898,-0.20106193
12.16709,-0.197920337
12.176306,-0.194778745
12.184498,-0.191637152
12.19269,-0.188495559
12.200882,-0.185353967
12.209074,-0.182212374
12.216242,-0.179070781
12.224434,-0.175929189
12.232626,-0.172787596
12.240818,-0.169646003
12.24901,-0.163362818
12.257202,-0.160221225
12.26437,-0.157079633
12.272562,-0.150796447
12.280754,-0.147654855
12.288946,-0.144513262
12.297138,-0.138230077
12.304306,-0.135088484
12.312498,-0.128805299
12.32069,-0.125663706
12.328882,-0.119380521
12.337074,-0.116238928
12.344242,-0.109955743
12.352434,-0.103672558
12.360626,-0.100530965
12.368818,-0.0942477796
12.37701,-0.091106187
12.385202,-0.0848230016
12.39237,-0.0785398163
12.400562,-0.072256631
12.408754,-0.0691150384
12.416946,-0.0628318531
12.425138,-0.0565486678
12.432306,-0.0534070751
12.440498,-0.0471238898
12.44869,-0.0408407045
12.456882,-0.0345575192
12.465074,-0.0314159265
12.472242,-0.0251327412
12.480434,-0.0188495559
12.488626,-0.0125663706
12.496818,-0.00942477796
12.50501,-0.00314159265
12.512178,0.00314159265
12.52037,0.00942477796
12.528562,0.0125663706
12.536754,0.0188495559
12.544946,0.0251327412
12.553138,0.0314159265
12.560306,0.0345575192
12.568498,0.0408407045
12.57669,0.0471238898
12.584882,0.0502654825
12.593074,0.0565486678
12.600242,0.0628318531
12.608434,0.0659734457
12.616626,0.072256631
12.624818,0.0753982237
12.63301,0.081681409
12.640178,0.0848230016
12.64837,0.091106187
12.656562,0.0942477796
12.664754,0.100530965
12.672946,0.103672558
12.680114,0.109955743
12.688306,0.113097336
12.696498,0.116238928
12.70469,0.122522113
12.712882,0.125663706
12.721074,0.128805299
12.728242,0.131946891
12.736434,0.138230077
12.744626,0.141371669
12.752818,0.144513262
12.76101,0.147654855
12.768178,0.150796447
12.77637,0.15393804
12.784562,0.157079633
12.792754,0.160221225
12.800946,0.163362818
12.809138,0.166504411
12.818354,0.169646003
12.828594,0.172787596
12.839858,0.175929189
12.852146,0.179070781
12.865458,0.182212374
12.882866,0.185353967
12.902322,0.188495559
12.932018,0.191637152
13.004722,0.188495559
13.033394,0.185353967
13.053874,0.182212374
13.071282,0.179070781
13.085618,0.175929189
13.09893,0.172787596
13.111218,0.169646003
13.122482,0.166504411
13.132722,0.163362818
13.142962,0.160221225
13.152178,0.157079633
13.161394,0.15393804
13.17061,0.150796447
13.178802,0.147654855
13.186994,0.144513262
13.195186,0.141371669
13.202354,0.138230077
13.210546,0.135088484
13.217714,0.131946891
13.224882,0.128805299
13.233074,0.125663706
13.241266,0.122522113
13.248434,0.119380521
13.256626,0.116238928
13.264818,0.113097336
13.27301,0.10681415
13.281202,0.103672558
13.28837,0.100530965
13.296562,0.0973893723
13.304754,0.091106187
13.312946,0.0879645943
13.321138,0.0848230016
13.32933,0.0785398163
13.336498,0.0753982237
13.34469,0.072256631
13.352882,0.0659734457
13.361074,0.0628318531
13.369266,0.0565486678
13.376434,0.0534070751
13.384626,0.0471238898
13.392818,0.0439822972
13.40101,0.0408407045
13.409202,0.0345575192
13.417394,0.0314159265
13.424562,0.0251327412
13.432754,0.0219911486
13.440946,0.0157079633
13.449138,0.0125663706
13.456306,0.00628318531
13.464498,0.00314159265
13.47269,-0
13.480882,-0.00628318531
13.489074,-0.00942477796
13.496242,-0.0157079633
13.504434,-0.0188495559
13.512626,-0.0251327412
13.520818,-0.0282743339
13.52901,-0.0314159265
13.537202,-0.0376991118
13.54437,-0.0408407045
13.552562,-0.0471238898
13.560754,-0.0502654825
13.568946,-0.0534070751
13.577138,-0.0596902604
13.584306,-0.0628318531
13.592498,-0.0659734457
13.60069,-0.0691150384
13.608882,-0.0753982237
13.617074,-0.0785398163
13.624242,-0.081681409
13.632434,-0.0848230016
13.640626,-0.0879645943
13.648818,-0.0942477796
13.65701,-0.0973893723
13.665202,-0.100530965
13.67237,-0.103672558
13.680562,-0.10681415
13.688754,-0.109955743
13.696946,-0.113097336
13.705138,-0.116238928
13.712306,-0.119380521
13.720498,-0.122522113
13.72869,-0.125663706
13.737906,-0.128805299
13.748146,-0.131946891
13.758386,-0.135088484
13.76965,-0.138230077
13.780914,-0.141371669
13.793202,-0.144513262
13.807538,-0.147654855
13.822898,-0.150796447
13.84133,-0.15393804
13.864882,-0.157079633
13.903794,-0.160221225
13.967282,-0.157079633
14.003122,-0.15393804
14.026674,-0.150796447
14.045106,-0.147654855
14.06149,-0.144513262
14.075826,-0.141371669
14.089138,-0.138230077
14.101426,-0.135088484
14.11269,-0.131946891
14.123954,-0.128805299
14.134194,-0.125663706
14.14341,-0.122522113
14.15365,-0.119380521
14.162866,-0.116238928
14.172082,-0.113097336
14.180274,-0.109955743
14.18949,-0.10681415
14.197682,-0.103672558
14.205874,-0.100530965
14.214066,-0.0973893723
14.222258,-0.0942477796
14.229426,-0.091106187
14.237618,-0.0879645943
14.244786,-0.0848230016
14.251954,-0.081681409
14.260146,-0.0785398163
14.267314,-0.0753982237
14.274482,-0.072256631
14.28165,-0.0691150384
14.288818,-0.0659734457
14.29701,-0.0628318531
14.305202,-0.0596902604
14.313394,-0.0565486678
14.320562,-0.0534070751
14.328754,-0.0502654825
14.336946,-0.0439822972
14.345138,-0.0408407045
14.35333,-0.0376991118
14.360498,-0.0345575192
14.36869,-0.0282743339
14.376882,-0.0251327412
14.385074,-0.0219911486
14.393266,-0.0188495559
14.401458,-0.0157079633
14.408626,-0.00942477796
14.416818,-0.00628318531
14.42501,-0.00314159265
14.433202,-0
14.44037,0.00628318531
14.448562,0.00942477796
14.456754,0.0125663706
14.464946,0.0157079633
14.473138,0.0188495559
14.480306,0.0251327412
14.488498,0.0282743339
14.49669,0.0314159265
14.504882,0.0345575192
14.513074,0.0376991118
14.521266,0.0408407045
14.528434,0.0471238898
14.536626,0.0502654825
14.544818,0.0534070751
14.55301,0.0565486678
14.561202,0.0596902604
14.56837,0.0628318531
14.576562,0.0659734457
14.584754,0.0691150384
14.592946,0.072256631
14.601138,0.0753982237
14.60933,0.0785398163
14.616498,0.081681409
14.62469,0.0848230016
14.632882,0.0879645943
14.641074,0.091106187
14.648242,0.0942477796
14.656434,0.0973893723
14.666674,0.100530965
14.676914,0.103672558
14.687154,0.10681415
14.698418,0.109955743
14.709682,0.113097336
14.720946,0.116238928
14.734258,0.119380521
14.748594,0.122522113
14.763954,0.125663706
14.781362,0.128805299
14.800818,0.131946891
14.827442,0.135088484
14.873522,0.138230077
14.930866,0.135088484
14.97285,0.131946891
14.999474,0.128805299
